Family	Genus	Scientific name	Adult survival	Age at first breeding	Maximum longevity	Z	GenFLS	GenFL	GenFS	GenLength	Priority for research
Thraupidae	Certhidea	Certhidea olivacea	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	Low
Thraupidae	Platyspiza	Platyspiza crassirostris	0,661376238	1,23161476	9,195378969	0,142143345	2,961426399	2,363610843	3,184744789	2,961426399	Low
Thraupidae	Pinaroloxias	Pinaroloxias inornata	0,660416343	1,136683972	8,368040644	0,142143345	2,781108358	2,164573198	3,081466441	2,781108358	Low
Thraupidae	Geospiza	Geospiza difficilis	0,678357467	0,8868849	7,484783248	0,142143345	2,500466499	1,824732241	2,995926452	2,500466499	Low
Thraupidae	Geospiza	Geospiza psittacula	0,703241624	0,963173397	8,123634828	0,142143345	2,823921598	1,980985337	3,332918216	2,823921598	Low
Thraupidae	Geospiza	Geospiza pauper	0,694108909	0,934038782	7,905424423	0,142143345	2,747596493	1,924974856	3,203176163	2,747596493	Low
Thraupidae	Geospiza	Geospiza parvula	0,682628998	0,899307671	7,595869181	0,142143345	2,654332782	1,851179324	3,050194153	2,654332782	Low
Thraupidae	Geospiza	Geospiza heliobates	0,701021753	0,955962277	8,054893677	0,142143345	2,805190562	1,965028132	3,300687219	2,805190562	Low
Thraupidae	Geospiza	Geospiza pallida	0,71536199	1,004109528	8,463624889	0,142143345	2,928293968	2,064429993	3,517343758	2,928293968	Low
Thraupidae	Geospiza	Geospiza septentrionalis	0,755	1,000136911	9,97001009	0,142143345	3,441406988	2,275144689	4,081769564	3,441406988	Low
Thraupidae	Geospiza	Geospiza fuliginosa	0,660975064	0,916101876	7,734361558	0,142143345	2,563263358	1,885272114	2,865737415	2,563263358	Low
Thraupidae	Geospiza	Geospiza fortis	0,717522208	1,011697677	8,525854317	0,142143345	3,074022707	2,079785037	3,551798982	3,074022707	Low
